station_name,name,latitude,longitude,category,distance
Maud St / Adelaide St W - SMART,The Local Barber & Co,43.6460145694434,-79.39960497726345,bar,36
Simcoe St / Michael Sweet Ave,Le Muffin Plus,43.652327224103,-79.3882538196087,restaurant,27
King St W / Jordan St,Royal Eatery,43.648928,-79.378623,restaurant,14
King St W / Jordan St,Artisan Bakery and Foods,43.648928,-79.378623,restaurant,26
King St W / Jordan St,Henri's Bar at One King West hotel,43.648928,-79.378623,restaurant,43
King St W / Jordan St,Bistro,43.648928,-79.378623,restaurant,44
King St W / Jordan St,Second Cup Café featuring Pinkberry Frozen Yogurt,43.648928,-79.378623,restaurant,45
King St W / Jordan St,One King West Hotel . Residence,43.648928,-79.378623,bar,45
King St W / Jordan St,Starbucks,43.648928,-79.378623,bar,47
King St W / Jordan St,Collins Barrow Toronto LLP,43.648928,-79.378623,bar,10
King St W / Jordan St,Devin Bains Professional Corp Barristers,43.648928,-79.378623,bar,41
King St W / Jordan St,Traub Moldaver Barristers,43.648928,-79.378623,bar,43
King St W / Jordan St,Henri's Bar at One King West hotel,43.648928,-79.378623,bar,43
King St W / Jordan St,Ball Vivienne Barr & Solctr,43.648928,-79.378623,bar,43
King St W / Jordan St,Teller's Bar and Lounge,43.648928,-79.378623,bar,36
King St W / Jordan St,RBC,43.648928,-79.378623,bank,48
King St W / Jordan St,Cibc Private Wealth Management,43.648928,-79.378623,bank,43
King St W / Jordan St,TD Bank Financial Group,43.648928,-79.378623,bank,44
King St W / Jordan St,BMO Bank of Montreal,43.648928,-79.378623,bank,44
King St W / Jordan St,RBC Royal Bank,43.648928,-79.378623,bank,44
Ellesmere Rd / Markham Rd,Pizza Nova,43.77682938751077,-79.2305003612381,restaurant,49
Ellesmere Rd / Markham Rd,Pizza Nova,43.77682938751077,-79.2305003612381,bar,49
King St W / Cowan Ave - SMART,Domino's Pizza,43.637922,-79.431734,restaurant,5
King St W / Cowan Ave - SMART,Batibot,43.637922,-79.431734,restaurant,21
King St W / Cowan Ave - SMART,Domino's Pizza,43.637922,-79.431734,bar,5
King St W / Cowan Ave - SMART,Happy Coffee & Wine,43.637922,-79.431734,bar,43
King St W / Cowan Ave - SMART,Pharmacy Bar,43.637922,-79.431734,bar,43
Trethewey Dr / Black Creek Dr,Planet Pizza & Wings,43.695498400279796,-79.48809394482672,restaurant,26
Trethewey Dr / Black Creek Dr,Tim Hortons,43.695498400279796,-79.48809394482672,bar,26
Adelaide St W / Bay St,Baking Memories,43.650152,-79.379856,restaurant,22
Adelaide St W / Bay St,Alex Zommer,43.650152,-79.379856,restaurant,22
Adelaide St W / Bay St,Cafe 1808 Canada,43.650152,-79.379856,restaurant,22
Adelaide St W / Bay St,Amara Wall Sytems,43.650152,-79.379856,restaurant,22
Adelaide St W / Bay St,Pie Squared,43.650152,-79.379856,restaurant,29
Adelaide St W / Bay St,Salad Days,43.650152,-79.379856,restaurant,41
Adelaide St W / Bay St,Marche Restaurant,43.650152,-79.379856,restaurant,47
Adelaide St W / Bay St,Mean Bao,43.650152,-79.379856,restaurant,49
Adelaide St W / Bay St,Mucho Burrito,43.650152,-79.379856,restaurant,49
Adelaide St W / Bay St,Vegbakery,43.650152,-79.379856,restaurant,22
Adelaide St W / Bay St,The Rabbit Hole,43.650152,-79.379856,bar,22
Adelaide St W / Bay St,Arterra Wines Canada Inc,43.650152,-79.379856,bar,22
Adelaide St W / Bay St,Barefoot Lilies,43.650152,-79.379856,bar,22
Adelaide St W / Bay St,Barriebrooker.Com,43.650152,-79.379856,bar,22
Adelaide St W / Bay St,Bartender & Mixology Training - Itrain Toronto,43.650152,-79.379856,bar,22
Adelaide St W / Bay St,Bartium - Low-Cost Website Design in Toronto,43.650152,-79.379856,bar,22
Adelaide St W / Bay St,Pari Lash & Beauty Bar,43.650152,-79.379856,bar,22
Adelaide St W / Bay St,Dirk's Bar and Grill,43.650152,-79.379856,bar,22
Adelaide St W / Bay St,Barney River Investments,43.650152,-79.379856,bar,36
Isabella St / Church St,Church Street Espresso,43.66834,-79.38235,restaurant,49
Isabella St / Church St,Piedmont Coffee Bar,43.66834,-79.38235,bar,27
Isabella St / Church St,Church Street Espresso,43.66834,-79.38235,bar,49
Isabella St / Church St,Prayosha Threading & Wax Bar,43.66834,-79.38235,bar,38
Isabella St / Church St,Barks and Rec Downtown,43.66834,-79.38235,bar,37
Trent Ave / Danforth Ave,Double Sushi Japanese Restaurant,43.689293,-79.295895,restaurant,20
Trent Ave / Danforth Ave,Pizza Pizza,43.689293,-79.295895,restaurant,21
Trent Ave / Danforth Ave,Two Brothers Shawarma,43.689293,-79.295895,restaurant,42
Trent Ave / Danforth Ave,Shirley Restaurant,43.689293,-79.295895,restaurant,44
Trent Ave / Danforth Ave,Double Sushi Japanese Restaurant,43.689293,-79.295895,bar,20
Trent Ave / Danforth Ave,Pizza Pizza,43.689293,-79.295895,bar,21
Trent Ave / Danforth Ave,Afghan Kebab,43.689293,-79.295895,bar,39
Trent Ave / Danforth Ave,Two Brothers Shawarma,43.689293,-79.295895,bar,42
Trent Ave / Danforth Ave,Dennis Barber Shop,43.689293,-79.295895,bar,35
Trent Ave / Danforth Ave,BMO Bank of Montreal,43.689293,-79.295895,bank,37
Joe Shuster Way / King St W ,McDonald's,43.64039672322004,-79.4237424131447,restaurant,19
Joe Shuster Way / King St W ,The Suburban Embassy,43.64039672322004,-79.4237424131447,bar,23
Joe Shuster Way / King St W ,GIOIA Beauty Bar & Spa,43.64039672322004,-79.4237424131447,bar,30
Lower Jarvis St / The Esplanade,Pizza Hut,43.6478206,-79.3704721,restaurant,18
Lower Jarvis St / The Esplanade,Tim Hortons,43.6478206,-79.3704721,bar,18
15 Price St ,Terroni,43.6799477790745,-79.38994813684005,restaurant,49
15 Price St ,Terroni,43.6799477790745,-79.38994813684005,bar,49
15 Price St ,Bar Centrale di Terroni,43.6799477790745,-79.38994813684005,bar,49
Jarvis St / Dundas St E,Casey's Outdoor Patio,43.657266,-79.374756,restaurant,33
Jarvis St / Dundas St E,Starbucks,43.657266,-79.374756,bar,25
Jarvis St / Dundas St E,Hilton Garden Inn Toronto City Centre,43.657266,-79.374756,bar,57
Jarvis St / Dundas St E,TD Bank Financial Group,43.657266,-79.374756,bank,41
Jarvis St / Dundas St E,TD Canada Trust ATM,43.657266,-79.374756,bank,46
University Ave / King St W - SMART,Sam James Coffee Bar,43.6477785,-79.3847928,restaurant,31
University Ave / King St W - SMART,Sam James Coffee Bar,43.6477785,-79.3847928,bar,31
University Ave / King St W - SMART,Stockwood Spies Barristers & Solicitors,43.6477785,-79.3847928,bar,42
University Ave / King St W - SMART,"Baring Asset Management, Representative Office",43.6477785,-79.3847928,bar,48
University Ave / King St W - SMART,Bdc-Business Development Bank of Canada,43.6477785,-79.3847928,bank,10
University Ave / King St W - SMART,Zero Canada,43.6477785,-79.3847928,bank,42
Roehampton Ave / Bayview Ave,Tosto Quickfire Pizza Pasta,43.711751,-79.378615,restaurant,19
Roehampton Ave / Bayview Ave,Tosto,43.711751,-79.378615,restaurant,44
Roehampton Ave / Bayview Ave,Tosto Quickfire Pizza Pasta,43.711751,-79.378615,bar,19
Roehampton Ave / Bayview Ave,The Beer Store,43.711751,-79.378615,bar,32
Roehampton Ave / Bayview Ave,Tosto,43.711751,-79.378615,bar,44
Phoebe St / Spadina Ave,Hotel Ocho,43.650033,-79.396555,bar,10
Phoebe St / Spadina Ave,"Tammy Law, Barrister and Solicitor",43.650033,-79.396555,bar,36
Bay St / Bloor St W (East Side),Il Gran Caffè,43.66943,-79.38915,restaurant,35
Bay St / Bloor St W (East Side),Birroteca,43.66943,-79.38915,bar,4
Bay St / Bloor St W (East Side),Eataly Toronto,43.66943,-79.38915,bar,35
Bay St / Bloor St W (East Side),Benefit Cosmetics Brow Bar,43.66943,-79.38915,bar,41
Bay St / Bloor St W (East Side),DrBarbara Caffrey,43.66943,-79.38915,bar,36
Bay St / Bloor St W (East Side),Timothy's Espresso Bar,43.66943,-79.38915,bar,43
Bay St / Bloor St W (East Side),TD Bank Financial Group,43.66943,-79.38915,bank,44
Bay St / Bloor St W (East Side),Canadian Blood Svc,43.66943,-79.38915,bank,48
Bay St / Bloor St W (East Side),Td Waterhouse,43.66943,-79.38915,bank,48
Bay St / Bloor St W (East Side),TD Canada Trust Branch and ATM,43.66943,-79.38915,bank,47
Symington Ave / Dupont St,BMO Bank of Montreal,43.665538,-79.451263,bank,44
St. Clair Ave W / Osler St,Pho Xua,43.6739269797493,-79.46068479021301,restaurant,45
St. Clair Ave W / Osler St,Danaag Vietnamese Restaurant,43.6739269797493,-79.46068479021301,restaurant,37
St. Clair Ave W / Osler St,Pho Xua,43.6739269797493,-79.46068479021301,bar,45
St. Clair Ave W / Osler St,Upscale Beauty Salon,43.6739269797493,-79.46068479021301,bar,32
St. Clair Ave W / Osler St,Danaag Vietnamese Restaurant,43.6739269797493,-79.46068479021301,bar,37
St. Clair Ave W / Osler St,Huong Viet Restaurant,43.6739269797493,-79.46068479021301,bar,37
Bridgman Ave / Bathurst St,Back Alley Barbell,43.674444,-79.414722,bar,14
Davenport Rd / Bedford Rd,MIMI Chinese,43.674446,-79.398331,restaurant,20
Davenport Rd / Bedford Rd,MIMI Chinese,43.674446,-79.398331,bar,20
Davenport Rd / Bedford Rd,Parc,43.674446,-79.398331,bar,27
Davenport Rd / Bedford Rd,KX Coffee & Wine Bar,43.674446,-79.398331,bar,27
Queen St W / Bay St (City Hall),Shops at Sheraton Food Court,43.6517925,-79.38269509999999,restaurant,34
Queen St W / Bay St (City Hall),Blue Hot Dog Truck,43.6517925,-79.38269509999999,restaurant,34
Queen St W / Bay St (City Hall),Kibo Sushi House,43.6517925,-79.38269509999999,restaurant,34
Queen St W / Bay St (City Hall),Teppanyaki Grill,43.6517925,-79.38269509999999,restaurant,34
Queen St W / Bay St (City Hall),Druxy's Famous Deli Sandwiches,43.6517925,-79.38269509999999,restaurant,35
Queen St W / Bay St (City Hall),Sweet Rosie's,43.6517925,-79.38269509999999,restaurant,44
Queen St W / Bay St (City Hall),Patties Express,43.6517925,-79.38269509999999,restaurant,49
Queen St W / Bay St (City Hall),Freshii,43.6517925,-79.38269509999999,restaurant,34
Queen St W / Bay St (City Hall),Hibberd Catherine Barrister & Solicitor,43.6517925,-79.38269509999999,bar,41
Queen St W / Bay St (City Hall),Blitz Facial Bar Inc,43.6517925,-79.38269509999999,bar,36
Queen St W / Bay St (City Hall),Kenneth Cohen Barristers & Solicitors,43.6517925,-79.38269509999999,bar,47
Queen St W / Bay St (City Hall),Canadianforex Ltd,43.6517925,-79.38269509999999,bank,36
Queen St W / Bay St (City Hall),Woodbridge Co Ltd,43.6517925,-79.38269509999999,bank,24
University Ave / College St (East),Starbucks,43.65995,-79.38964,bar,45
University Ave / College St (East),Queen's Park Subway Station,43.65995,-79.38964,bar,39
Simcoe St / Elm St,Scotiabank,43.656038841714505,-79.38970387738495,bank,35
Simcoe St / Elm St,Localcoin Bitcoin ATM - Hasty Market,43.656038841714505,-79.38970387738495,bank,46
Keele St / Lloyd Ave,Country Style,43.67115532642577,-79.46701597756929,bar,34
Ontario St / Adelaide St E -SMART,Per Se Catering,43.6535052,-79.3667689,restaurant,28
Ontario St / Adelaide St E -SMART,J D Barnes,43.6535052,-79.3667689,bar,28
Ontario St / Adelaide St E -SMART,Mckenna Sean Rzcd Law Barrs & Solctrs,43.6535052,-79.3667689,bar,28
Southwood Dr / Kingston Rd - SMART,Seaspray Restaurant,43.678685,-79.297974,restaurant,28
Southwood Dr / Kingston Rd - SMART,Beach Food Mart,43.678685,-79.297974,restaurant,42
Southwood Dr / Kingston Rd - SMART,Tim Hortons,43.678685,-79.297974,bar,12
Southwood Dr / Kingston Rd - SMART,Seaspray Restaurant,43.678685,-79.297974,bar,28
Southwood Dr / Kingston Rd - SMART,Beach Food Mart,43.678685,-79.297974,bar,42
King St W / Portland St - SMART,Forno Cultura,43.644395,-79.40065430000001,restaurant,24
King St W / Portland St - SMART,WVRST,43.644395,-79.40065430000001,bar,25
King St W / Portland St - SMART,Locals Only,43.644395,-79.40065430000001,bar,30
King St W / Portland St - SMART,Ruby Soho,43.644395,-79.40065430000001,bar,37
King St W / Portland St - SMART,Forno Cultura,43.644395,-79.40065430000001,bar,24
King St W / Portland St - SMART,Buca,43.644395,-79.40065430000001,bar,37
King St W / Portland St - SMART,Dasha,43.644395,-79.40065430000001,bar,14
King St W / Portland St - SMART,Uniq Lifestyles,43.644395,-79.40065430000001,bar,25
King St W / Portland St - SMART,Laissez Faire,43.644395,-79.40065430000001,bar,28
King St W / Portland St - SMART,The Hartly,43.644395,-79.40065430000001,bar,43
King St W / Portland St - SMART,Innocenti Restaurant & Bar,43.644395,-79.40065430000001,bar,37
Toronto Eaton Centre (Yonge St) - SMART,Ruby Thai Kitchen & Shanghai360,43.655431,-79.380653,restaurant,10
Toronto Eaton Centre (Yonge St) - SMART,Cuiscene Restaurant,43.655431,-79.380653,restaurant,16
Toronto Eaton Centre (Yonge St) - SMART,Fast Fresh Foods,43.655431,-79.380653,restaurant,28
Toronto Eaton Centre (Yonge St) - SMART,Urban Eatery,43.655431,-79.380653,restaurant,33
Toronto Eaton Centre (Yonge St) - SMART,Popeye's Louisiana Kitchen,43.655431,-79.380653,restaurant,31
Toronto Eaton Centre (Yonge St) - SMART,Sbarro,43.655431,-79.380653,restaurant,29
Toronto Eaton Centre (Yonge St) - SMART,Villa Madina,43.655431,-79.380653,restaurant,48
Toronto Eaton Centre (Yonge St) - SMART,Teryaki Experience,43.655431,-79.380653,restaurant,43
Toronto Eaton Centre (Yonge St) - SMART,The 3 Brewers,43.655431,-79.380653,bar,27
Toronto Eaton Centre (Yonge St) - SMART,DAVIDsTEA,43.655431,-79.380653,bar,28
Toronto Eaton Centre (Yonge St) - SMART,TD Bank Financial Group,43.655431,-79.380653,bank,43
Sussex Ave / St George St,Innis Cafe,43.665304278965365,-79.39938263802871,restaurant,20
Sussex Ave / St George St,Innis Cafe,43.665304278965365,-79.39938263802871,bar,20
Baldwin St / Henry St,Cafe la Gaffe,43.6560758,-79.393259,restaurant,22
Baldwin St / Henry St,Light Cafe,43.6560758,-79.393259,restaurant,20
Baldwin St / Henry St,Koh Lipe Thai Kitchen,43.6560758,-79.393259,restaurant,29
Baldwin St / Henry St,Bodega Restaurant Inc,43.6560758,-79.393259,restaurant,35
Baldwin St / Henry St,Koh Lipe Thai Kitchen,43.6560758,-79.393259,bar,29
Baldwin St / Henry St,Cafe la Gaffe,43.6560758,-79.393259,bar,22
Baldwin St / Henry St,Charidise,43.6560758,-79.393259,bar,28
Baldwin St / Henry St,Bodega Restaurant Inc,43.6560758,-79.393259,bar,35
Baldwin St / Henry St,Light Cafe,43.6560758,-79.393259,bar,20
Baldwin St / Henry St,Arctic Bites,43.6560758,-79.393259,bar,26
Baldwin St / Henry St,Tan Coffee,43.6560758,-79.393259,bar,34
Baldwin St / Henry St,Ronin Izakaya,43.6560758,-79.393259,bar,34
Baldwin St / Henry St,Valens Restaurant,43.6560758,-79.393259,bar,39
Baldwin St / Henry St,Sushi Tanoshii,43.6560758,-79.393259,bar,41
Donlands Subway Station,Donlands Variety,43.681114,-79.3373885,bar,49
York St / Lake Shore Blvd W,Fairy Godmother Patisserie,43.641952,-79.380723,restaurant,27
York St / Lake Shore Blvd W,Boros Heights,43.641952,-79.380723,restaurant,33
York St / Lake Shore Blvd W,South St. Burger,43.641952,-79.380723,restaurant,45
York St / Lake Shore Blvd W,Corks,43.641952,-79.380723,bar,39
York St / Lake Shore Blvd W,Sport Chek Maple Leaf Square,43.641952,-79.380723,bar,41
York St / Lake Shore Blvd W,Real Sports Bar & Grill,43.641952,-79.380723,bar,41
York St / Lake Shore Blvd W,TD Bank Financial Group,43.641952,-79.380723,bank,39
York St / Lake Shore Blvd W,Bank of America,43.641952,-79.380723,bank,38
York St / Lake Shore Blvd W,TD Canada Trust Branch and ATM,43.641952,-79.380723,bank,37
York St / Lake Shore Blvd W,TD Canada Trust ATM,43.641952,-79.380723,bank,45
Granby St / Church St - SMART,Studio Restaurant Tavern,43.6614605,-79.37894570000002,restaurant,9
Granby St / Church St - SMART,NARU Izakaya Toronto 原・ナル居酒屋,43.6614605,-79.37894570000002,restaurant,13
Granby St / Church St - SMART,99 Cent Sushi,43.6614605,-79.37894570000002,restaurant,19
Granby St / Church St - SMART,Assembli Pizza,43.6614605,-79.37894570000002,restaurant,37
Granby St / Church St - SMART,Sinjeon Topokki,43.6614605,-79.37894570000002,restaurant,45
Granby St / Church St - SMART,Alexandros,43.6614605,-79.37894570000002,restaurant,45
Granby St / Church St - SMART,NARU Izakaya Toronto 原・ナル居酒屋,43.6614605,-79.37894570000002,bar,13
Granby St / Church St - SMART,Dr. Merkley Barry,43.6614605,-79.37894570000002,bar,39
Spadina Ave / Sullivan St,Ali My Restaurant,43.65082785552666,-79.39698099821702,restaurant,32
Spadina Ave / Sullivan St,Gdous Juicy Chicken House,43.65082785552666,-79.39698099821702,restaurant,38
Spadina Ave / Sullivan St,Mandarin Cafe,43.65082785552666,-79.39698099821702,restaurant,56
Spadina Ave / Sullivan St,Dark Horse Espresso Bar,43.65082785552666,-79.39698099821702,bar,16
Spadina Ave / Sullivan St,Seefu Hair Salon,43.65082785552666,-79.39698099821702,bar,28
Spadina Ave / Sullivan St,Scott Jennifer Barr & Solctr,43.65082785552666,-79.39698099821702,bar,19
1303 Yonge St - SMART,B & B Fine Foods,43.6846177,-79.39245919999999,restaurant,19
1303 Yonge St - SMART,AsianTorontoEscorts,43.6846177,-79.39245919999999,bar,14
York St / Queens Quay W,Freshii,43.640132,-79.380464,restaurant,17
Gamble Ave / Broadview Ave,Golden Pizza,43.689211,-79.35438,restaurant,41
Gamble Ave / Broadview Ave,Golden Pizza,43.689211,-79.35438,bar,41
Howard Park Ave / Dundas St W - SMART,Cafe Bar Graciosa,43.6521,-79.4486,bar,41
Howard Park Ave / Dundas St W - SMART,Bar Graciosense,43.6521,-79.4486,bar,41
Bloor St W / Gladstone Ave - SMART,Jerk King,43.6602021,-79.4342726,restaurant,38
Bloor St W / Gladstone Ave - SMART,A&W Restaurant,43.6602021,-79.4342726,restaurant,41
Bloor St W / Gladstone Ave - SMART,Popeye's Louisiana Kitchen,43.6602021,-79.4342726,restaurant,46
Bloor St W / Gladstone Ave - SMART,Tim Hortons,43.6602021,-79.4342726,bar,8
Bloor St W / Gladstone Ave - SMART,Jerk King,43.6602021,-79.4342726,bar,38
Bloor St W / Gladstone Ave - SMART,A&W Restaurant,43.6602021,-79.4342726,bar,41
Bloor St W / Gladstone Ave - SMART,Anthony's Hair Salon & Barber Shop,43.6602021,-79.4342726,bar,45
Bloor St W / Gladstone Ave - SMART,City Bargain,43.6602021,-79.4342726,bar,29
High Park Ave / Dundas St W,Solero Mediterranean Bakery,43.6653032,-79.4701178,restaurant,10
High Park Ave / Dundas St W,Domino's Pizza,43.6653032,-79.4701178,restaurant,34
High Park Ave / Dundas St W,The Friendly Thai,43.6653032,-79.4701178,restaurant,36
High Park Ave / Dundas St W,Padaria Toronto,43.6653032,-79.4701178,restaurant,39
High Park Ave / Dundas St W,UB Social Cafe & General Store,43.6653032,-79.4701178,restaurant,40
High Park Ave / Dundas St W,Gabby's,43.6653032,-79.4701178,bar,34
High Park Ave / Dundas St W,Paint Nite,43.6653032,-79.4701178,bar,36
High Park Ave / Dundas St W,Barks & Whiskers,43.6653032,-79.4701178,bar,34
Danforth Ave / Ellerbeck St,Toast to the Holidays,43.677076,-79.35667,bar,40
Danforth Ave / Ellerbeck St,Bare Minerals,43.677076,-79.35667,bar,30
1612 Danforth Ave ,Sunset Grill,43.68370788065334,-79.32262453633884,restaurant,42
1612 Danforth Ave ,TKO's the Sports Pub,43.68370788065334,-79.32262453633884,bar,40
1612 Danforth Ave ,Sunset Grill,43.68370788065334,-79.32262453633884,bar,42
1612 Danforth Ave ,A&W Restaurant,43.68370788065334,-79.32262453633884,bar,38
1612 Danforth Ave ,Alterna Bank,43.68370788065334,-79.32262453633884,bank,49
Queens Quay / Yonge St,Alexandro's World Famous Gyros,43.641646,-79.375308,restaurant,28
Queens Quay / Yonge St,Oyshi Sushi,43.641646,-79.375308,restaurant,48
Queens Quay / Yonge St,Alexandro's World Famous Gyros,43.641646,-79.375308,bar,28
Queens Quay / Yonge St,Oyshi Sushi,43.641646,-79.375308,bar,48
King St W / Douro St,King Street W Market,43.640885,-79.416379,restaurant,15
Lower Jarvis St / Queens Quay E,President's Choice Financial,43.64422,-79.36927,bank,37
Keele St / Catford Rd,Scotiabank,43.75919330632997,-79.49001046850891,bank,48
Danforth Ave / Dewhurst Blvd,Danforth Pizza House,43.680207,-79.339243,restaurant,40
Danforth Ave / Dewhurst Blvd,Square-Boy Drive-In,43.680207,-79.339243,restaurant,45
Danforth Ave / Dewhurst Blvd,Danforth Pizza House,43.680207,-79.339243,bar,40
Danforth Ave / Dewhurst Blvd,Square-Boy Drive-In,43.680207,-79.339243,bar,45
Danforth Ave / Dewhurst Blvd,Desai Bargain,43.680207,-79.339243,bar,33
Vaughan Rd / Oakwood Ave,The Red Scale Bakeshop,43.6926825,-79.441042,restaurant,14
Vaughan Rd / Oakwood Ave,Crystal Sea Food Restaurant,43.6926825,-79.441042,restaurant,18
Vaughan Rd / Oakwood Ave,Churasqueria-La Fiesta C.,43.6926825,-79.441042,restaurant,33
Vaughan Rd / Oakwood Ave,Pita Ikram,43.6926825,-79.441042,restaurant,33
Vaughan Rd / Oakwood Ave,One Love Sport Bar,43.6926825,-79.441042,bar,13
Vaughan Rd / Oakwood Ave,Tony's Sport Snack Bar,43.6926825,-79.441042,bar,37
Vaughan Rd / Oakwood Ave,Five Points Bar and Grill,43.6926825,-79.441042,bar,37
Vaughan Rd / Oakwood Ave,Crystal Sea Food Restaurant,43.6926825,-79.441042,bar,18
Vaughan Rd / Oakwood Ave,Churasqueria-La Fiesta C.,43.6926825,-79.441042,bar,33
Vaughan Rd / Oakwood Ave,Pita Ikram,43.6926825,-79.441042,bar,33
Vaughan Rd / Oakwood Ave,Taste of Shawarma,43.6926825,-79.441042,bar,40
Vaughan Rd / Oakwood Ave,Greens Restaurant & Bar,43.6926825,-79.441042,bar,48
Vaughan Rd / Oakwood Ave,Piazza Sports Bar & Cafe,43.6926825,-79.441042,bar,14
Vaughan Rd / Oakwood Ave,Tugas Sports Bar,43.6926825,-79.441042,bar,31
Rushton Rd / St Clair Ave W,Pain Perdu,43.68114,-79.4277,restaurant,46
Rushton Rd / St Clair Ave W,The Rushton,43.68114,-79.4277,restaurant,43
Rushton Rd / St Clair Ave W,Bar Ape,43.68114,-79.4277,bar,47
Rushton Rd / St Clair Ave W,Pain Perdu,43.68114,-79.4277,bar,46
Rushton Rd / St Clair Ave W,The Rushton,43.68114,-79.4277,bar,43
Rushton Rd / St Clair Ave W,Salsa on St Clair,43.68114,-79.4277,bar,42
Rushton Rd / St Clair Ave W,SD Auto Centre & Gas Bar Ltd,43.68114,-79.4277,bar,16
Queen St E / Alton Av,Sweet Bliss Baking Co,43.663912,-79.327987,restaurant,22
Queen St E / Alton Av,Lloyd's on Queen,43.663912,-79.327987,bar,30
Queen St E / Alton Av,Betty's East,43.663912,-79.327987,bar,49
Queen St E / Alton Av,Sweet Bliss Baking Co,43.663912,-79.327987,bar,22
Tangiers Rd / Finch Ave W,Fox & Fiddle-Finch,43.76376964130183,-79.48809242593383,bar,33
Tangiers Rd / Finch Ave W,Miami Restaurant & Bar,43.76376964130183,-79.48809242593383,bar,33
Tangiers Rd / Finch Ave W,Pinq Beauty Bar,43.76376964130183,-79.48809242593383,bar,35
Adelaide St W / Bay St (South),Baking Memories,43.65011637593798,-79.37953068860327,restaurant,13
Adelaide St W / Bay St (South),Alex Zommer,43.65011637593798,-79.37953068860327,restaurant,13
Adelaide St W / Bay St (South),Cafe 1808 Canada,43.65011637593798,-79.37953068860327,restaurant,13
Adelaide St W / Bay St (South),Amara Wall Sytems,43.65011637593798,-79.37953068860327,restaurant,13
Adelaide St W / Bay St (South),Vegbakery,43.65011637593798,-79.37953068860327,restaurant,13
Adelaide St W / Bay St (South),Cakevana Bakeshop,43.65011637593798,-79.37953068860327,restaurant,13
Adelaide St W / Bay St (South),Icing Designs,43.65011637593798,-79.37953068860327,restaurant,13
Adelaide St W / Bay St (South),Peony Cake House,43.65011637593798,-79.37953068860327,restaurant,13
Adelaide St W / Bay St (South),Sweet Melissa,43.65011637593798,-79.37953068860327,restaurant,13
Adelaide St W / Bay St (South),Marche Restaurant,43.65011637593798,-79.37953068860327,restaurant,46
Adelaide St W / Bay St (South),The Rabbit Hole,43.65011637593798,-79.37953068860327,bar,26
Adelaide St W / Bay St (South),Arterra Wines Canada Inc,43.65011637593798,-79.37953068860327,bar,13
Adelaide St W / Bay St (South),Barefoot Lilies,43.65011637593798,-79.37953068860327,bar,13
Adelaide St W / Bay St (South),Barriebrooker.Com,43.65011637593798,-79.37953068860327,bar,13
Adelaide St W / Bay St (South),Bartender & Mixology Training - Itrain Toronto,43.65011637593798,-79.37953068860327,bar,13
Adelaide St W / Bay St (South),Bartium - Low-Cost Website Design in Toronto,43.65011637593798,-79.37953068860327,bar,13
Adelaide St W / Bay St (South),Pari Lash & Beauty Bar,43.65011637593798,-79.37953068860327,bar,13
Adelaide St W / Bay St (South),Dirk's Bar and Grill,43.65011637593798,-79.37953068860327,bar,13
Adelaide St W / Bay St (South),Truefitt & Hill Barber Shop,43.65011637593798,-79.37953068860327,bar,42
Adelaide St W / Bay St (South),Barney River Investments,43.65011637593798,-79.37953068860327,bar,41
Fort York Blvd / Garrison Rd,Scotiabank,43.637381,-79.406112,bank,25
Niagara St / Queen St W ,Loaded Pierogi,43.64572868466845,-79.40990680181771,restaurant,18
Niagara St / Queen St W ,Loaded Pierogi,43.64572868466845,-79.40990680181771,bar,18
Niagara St / Queen St W ,The Done Right Inn,43.64572868466845,-79.40990680181771,bar,45
Niagara St / Queen St W ,Smart Bar,43.64572868466845,-79.40990680181771,bar,47
Yonge St / St. Clair Ave,Kwan Dim Sum,43.68850460000001,-79.39416076812287,restaurant,34
Yonge St / St. Clair Ave,Black Swan,43.68850460000001,-79.39416076812287,bar,26
Yonge St / St. Clair Ave,Kwan Dim Sum,43.68850460000001,-79.39416076812287,bar,34
Yonge St / St. Clair Ave,Second Cup,43.68850460000001,-79.39416076812287,bar,43
Yonge St / St. Clair Ave,Charity Juice Bar,43.68850460000001,-79.39416076812287,bar,31
Yonge St / St. Clair Ave,Greenhouse Juice Co,43.68850460000001,-79.39416076812287,bar,24
Yonge St / St. Clair Ave,Michel's Baguette,43.68850460000001,-79.39416076812287,bar,35
Yonge St / St. Clair Ave,The Bowl Korean Food,43.68850460000001,-79.39416076812287,bar,35
Yonge St / St. Clair Ave,Sushi Gen,43.68850460000001,-79.39416076812287,bar,46
Yonge St / St. Clair Ave,TTC Stop,43.68850460000001,-79.39416076812287,bar,47
Yonge St / St. Clair Ave,Rosen Avra Barrister & Family Law Mediator,43.68850460000001,-79.39416076812287,bar,41
Yonge St / St. Clair Ave,TD Bank Financial Group,43.68850460000001,-79.39416076812287,bank,31
Yonge St / St. Clair Ave,Equitable Bank Corporate Office,43.68850460000001,-79.39416076812287,bank,22
Yonge St / St. Clair Ave,TD Canada Trust - St Clair Ave E,43.68850460000001,-79.39416076812287,bank,27
Yonge St / St. Clair Ave,George Koumbridis - TD Merchant Solutions,43.68850460000001,-79.39416076812287,bank,42
Yonge St / St. Clair Ave,TD Canada Trust ATM,43.68850460000001,-79.39416076812287,bank,25
Yonge St / St. Clair Ave,TD Canada Trust Branch and ATM,43.68850460000001,-79.39416076812287,bank,31
